year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20211124,11,8.9,14,0,2918
20211125,13,10.4,17.4,0,2908
20211126,12.7,9,18.7,0,2904
20211127,11.3,8.3,15.8,0,3055
20211128,13.7,10.5,17,0,3055
20211129,14.9,11.9,18,0.7,2939
20211130,12.6,6.4,18.7,36.7,2932
20211201,7.6,5.6,10.3,0,2902
20211202,8.6,5.8,11.6,0,2916
20211203,10.5,7.2,14.2,0,2877
20211204,10.3,6.8,14.1,0,2877
20211205,9.8,7.8,12.2,0,2877
20211206,12,7.9,16.3,0,2925
20211207,12.3,8,17.4,0,2923
20211208,12.4,9.9,16,0,2920
20211209,14.1,12.3,17.1,0,2920
20211210,14.3,11.6,18.6,0,2933
20211211,13.3,11.4,16.6,0,2877
20211212,11.4,7.5,15.6,0,2877
20211213,7.6,5.3,11.3,0,2927
20211214,8.3,4.6,12,0,2927
20211215,12.4,8.3,17.1,0.3,2910
20211216,11.9,10.8,12.9,11.7,2832
20211217,5.5,1.4,12.3,1.4,2815
20211218,4.7,2,7.5,0,2877
20211219,7.4,4.7,10.9,0,2877
20211220,10.3,5.6,14.1,0,2850
20211221,12.6,10.3,17.1,0,2859
20211222,11.6,7.4,17.3,0,2859
20211223,11,6.9,15.7,0,2868
20211224,11.3,6.9,15.4,0,2801
20211225,3.9,1.1,7.5,0,2877
20211226,0.6,-1.1,3.4,1,2877
20211227,3.7,-0.4,7.5,0,2790
20211228,7,3.5,11,0,2798
20211229,9,6.9,12,0.1,2804
20211230,6.5,4.6,9.1,0,2895
20211231,5.3,2.8,8.8,0,2900
20220101,7,3.5,11.6,0,3041
20220102,7.9,4.3,13.2,0,3041
20220103,8.5,5.4,12.7,0,2870
20220104,8.3,4.5,12.3,0,2888
20220105,6.7,5.1,9.2,21.6,2891
20220106,8.6,5.7,12.4,0,2964
20220107,7.2,3.7,11.6,0,2983
20220108,7.6,5,11.3,0,3041
20220109,8.3,5.7,12.6,0,3041
20220110,8.3,5.1,12.2,0,3042
20220111,3.6,0.8,7.7,0.2,3039
20220112,3.9,1.5,7.6,0,3095
20220113,4.3,1.9,6.7,2.1,3087
20220114,5.1,1.8,8.2,0,3087
20220115,7.8,5.4,11.4,0,3041
20220116,8.8,5.7,13.9,0,3041
20220117,6.9,5.2,10.2,0,3106
20220118,5.5,3.1,8.5,0,3096
20220119,6.2,3.3,10,0.2,3087
20220120,4.8,2,7.3,0,3114
20220121,7.5,2.6,10.4,0,3113
20220122,9.8,8,12.2,2.7,3041
20220123,10.1,8.9,11.5,6.8,3041
20220124,10,8.3,12.3,0,3090
20220125,9.3,8.5,10.6,0.2,3092
20220126,9.6,7,12.4,0,3092
20220127,9.4,7.7,11.7,0,3037
20220128,8.5,6.7,12,0,3037
20220129,8.3,7.3,10.4,0,3041
20220130,7.4,3.8,11,0,3041
20220131,5.8,1.8,10,0,3041
20220201,6.4,3.7,10.2,0,3043
20220202,6.3,2.8,8.8,0,3043
20220203,6.5,4.1,9.3,0,2903
20220204,5.2,2.3,9.5,0,2904
20220205,2.7,1.6,5.4,0,3043
20220206,3.9,1.7,7.3,0,3043
20220207,5,1.7,8.4,3.9,2904
20220208,5.7,2,9.8,0,2904
20220209,6.8,2.8,11.2,5.2,2901
20220210,6.8,4.8,11.2,2.8,2924
20220211,7.9,3.8,12.5,0,3021
20220212,10,7.4,12.3,0,3043
20220213,10,8.9,11.4,0.2,3043
20220214,9.8,6.5,14,0,3021
20220215,5.4,1.2,10.6,0,3075
20220216,2,0.1,5.4,0,3075
20220217,1.9,-0.4,4.5,0,3081
20220218,5.8,1.8,9.1,2.8,3081
20220219,6.4,2.6,10.3,3.7,3043
20220220,1.9,-1,4.7,0,3043
20220221,4.2,0.6,7.7,0,3081
20220222,4.6,2.4,8.3,0,3126
20220223,4.5,2.2,7.4,0,3126
20220224,4.6,1.2,8.3,0,3164
20220225,6.9,2.6,11.1,0,3222
20220226,8.8,4,13.2,0,3043
20220227,9.1,6.3,13,0,3043
20220228,10.4,5,13.4,0,3254
20220301,13.4,9.6,17.9,1.5,3902
20220302,8.2,4.6,12.6,0,3311
20220303,9.2,3.6,13.7,0,3400
20220304,11.2,7.6,15.7,0,3456
20220305,11.1,7.4,16.6,0,3902
20220306,7.5,4.3,11.3,0,3902
20220307,8.9,6.6,11.9,0,3401
20220308,10.4,5.6,16.6,0,3441
20220309,11.8,6.8,16.3,0,3441
20220310,13.1,7.6,17.1,0,3408
20220311,16.5,14.7,18,0,7353
20220312,17.8,14.7,20.7,0,3902
20220313,15.7,13.5,17.2,9.4,3902
20220314,14.4,12.8,17.6,0.1,3902
20220315,14,11.6,17.4,0,3902
20220316,14.5,10,18.4,0,3902
20220317,13.8,11.2,17.1,26.2,3902
20220318,11.9,10.3,14.9,14.6,3902
20220319,8.5,6.4,10.9,0,3902
20220320,9.3,6,11.9,0,3902
20220321,9.9,6.7,12.9,19,3902
20220322,11,6.3,15.5,3.3,3902
20220323,10.8,8.4,13.7,0.7,3902
20220324,11.6,7,15.1,0,3902
20220325,16,10.6,18.5,13.2,3902
20220326,14.9,11.7,17.7,16.3,3902
20220327,14.8,12,19.6,0,3902
20220328,12.3,9.4,15.6,0,3902
20220329,13.5,10.2,16.7,0,3902
20220330,17.3,14.1,20.5,0.5,3902
20220331,15.5,12.8,18.4,0,3902
20220401,12.1,9.6,15.4,0,3902
20220402,11.4,7.7,15.6,0,3902
20220403,11.6,7,15.6,0,3902
20220404,12.6,7.5,16.8,0,3902
20220405,12.9,10.2,16.2,0,3902
20220406,14.4,9.9,18.2,0,3902
20220407,15.6,10.8,20.6,0,3902
20220408,15.8,11.4,20,0,3902
20220409,17.4,14.2,21,0,3902
20220410,19.2,14.7,22.6,0,3902
20220411,19.9,19,22.6,0.2,3902
20220412,18.5,17.4,21.5,0,3902
20220413,18.1,14.4,22.8,16.3,3902
20220414,14.1,13.6,15.3,5.9,3902
20220415,15.5,12.8,19,0,3902
20220416,14.4,11.3,17.5,0,3902
20220417,15.6,10.7,20.7,0,3902
20220418,16.2,14.1,19.1,0,3902
20220419,17.1,13.1,21.6,0,3902
20220420,17.2,12.6,21.5,0,3902
20220421,14.4,11,17.4,6.9,3902
20220422,17.7,13.2,21.5,0,3902
20220423,18.4,17.1,20.5,1.7,3902
20220424,18.8,16.9,21.6,0,3902
20220425,20.1,16.2,23.4,8.5,3902
20220426,18.1,16.6,20.5,62.1,3902
20220427,19.3,16.4,24.5,0,3902
20220428,18.8,15.4,23.4,0,3902
20220429,15.1,11.6,19.7,23.8,3902
20220430,15.2,13.5,17.6,0,3902
20220501,15.8,12.6,20.7,0,3902
20220502,17,13.4,21.2,0,3902
20220503,15.5,12.1,18.8,0,3902
20220504,16.1,12.2,20.2,0,3902
20220505,19.4,14.4,23.5,0,3902
20220506,21.2,18.1,24.4,0,3902
20220507,20.7,18.2,23.7,0,3902
20220508,18.3,17,20.8,0.2,3902
20220509,17.7,16.2,21,0,3902
20220510,18.2,15.4,21.8,0,3902
20220511,19.1,17.7,20.6,5.5,3902
20220512,20.7,18.3,25,0.3,3902
20220513,19.1,17.6,21.8,4,3902
20220514,18.8,15.3,22.5,0,3902
20220515,17.8,15.3,20.8,0,3902
20220516,17.6,14.3,21.4,0,3902
20220517,19.3,15.8,22.4,0,3902
20220518,20.5,16.9,22.6,0,3902
20220519,20.3,17.2,23.3,0,3902
20220520,20.8,18.4,24.6,0,3902
20220521,20.7,16.9,24.4,0,3902
20220522,21.4,17.1,25.1,0,3902
20220523,21.1,18.5,24.9,0,3902
20220524,21.8,18.3,25.3,0,3902
20220525,21.5,18.8,25.1,0,3902
20220526,19.9,17.9,22.4,0,3902
20220527,23.1,15.3,29.6,0,3902
20220528,21.1,19,25.8,0,3902
20220529,19.5,18.2,21.5,21.8,3902
20220530,20.1,19,23.5,0,3902
20220531,21.6,18.4,25.7,0,3902
20220601,20,18,23.4,0,3902
20220602,20.6,17.9,23.8,0,3902
20220603,21.1,18,24.3,0,3902
20220604,22.1,19.7,25.2,0.5,3902
20220605,19.7,17.3,21.7,110.8,3902
20220606,21.9,18.5,26.9,0,3902
20220607,20.2,18.2,21.7,8.8,3902
20220608,20.1,18.2,22.7,0.2,3902
20220609,20.5,18.1,23.5,0,3902
20220610,21.3,18.3,23.5,0.9,3902
20220611,22.5,18.3,26.3,5.6,3902
20220612,21.5,20.2,24.4,0,3902
20220613,20.1,19,21.8,12.9,3902
20220614,20.5,18.9,22.4,0.6,3902
20220615,21.1,19.3,23.9,0,3902
20220616,21.4,19.3,24.2,0,3902
20220617,22.7,20.8,25.4,0,3902
20220618,23.4,21.5,26.3,0,3902
20220619,23.9,21.6,26.9,1,3902
20220620,22.9,21.7,24.7,0,3902
20220621,24.8,22,28.7,2.7,3902
20220622,23.9,20.7,28,0.3,3902
20220623,24.1,23.6,24.8,1.6,3902
20220624,23.6,22.1,27.1,105.9,3902
20220625,24.4,22.4,27.9,16.5,3902
20220626,24.9,24.2,26.7,1,3902
20220627,25,24.1,26.3,0.2,3902
20220628,25,24.6,26,0.1,3902
20220629,25.4,24.7,26.7,0.1,3902
20220630,26.5,25.1,28.7,0,3902
20220701,26.3,24.5,29,0,3902
20220702,27,24.2,30,0,3902
20220703,27.3,25,30.7,1.4,3902
20220704,26.5,24.9,29.5,3.7,3902
20220705,27.2,25.4,29.3,0,3902
20220706,27.7,26.3,29.7,0,3902
20220707,27.6,26.8,28.8,0.4,3902
20220708,27.6,26,29.9,0.5,3902
20220709,27.4,24.8,30.2,0,3902
20220710,27.7,25.1,30.7,0,3902
20220711,25.9,23,28.3,85.2,3902
20220712,27,25.1,29.4,0,3902
20220713,27.7,25.2,30.1,0.1,3902
20220714,27.6,25.8,30,0,3902
20220715,25.7,24.2,27.9,31.4,3902
20220716,27,23.3,32.3,0,3902
20220717,26.7,24.4,29.2,6.2,3902
20220718,27,25.4,28.7,10.6,3902
20220719,26.5,24.7,28.6,2.6,3902
20220720,26.3,24.5,28,0,3902
20220721,27.4,24.2,31.7,0,3902
20220722,26.2,23,30.5,0,3902
20220723,26.6,23.5,29.3,0,3902
20220724,27.4,24.7,31.7,13,3902
20220725,25.9,24,29.2,0,3902
20220726,26,22.9,28.6,0,3902
20220727,26.8,25.1,29,0,3902
20220728,28.1,25.8,31.1,0.1,3902
20220729,29.2,27.1,32.4,0,3902
20220730,26.9,25.2,28.5,46.5,3902
20220731,26.9,25.4,27.4,70.3,3902
20220801,27.2,25.9,28.8,10.8,3902
20220802,28.1,24.9,30.8,17.2,3902
20220803,28.4,27,30.9,0,3902
20220804,28.8,27.2,31,0.7,3902
20220805,28.8,27.3,31.2,0,3902
20220806,29.2,27.4,31.4,0,3902
20220807,29.2,27.8,31.4,0,3902
20220808,29.1,27.8,31.5,0,3902
20220809,28.9,27.4,31.6,0.2,3902
20220810,29,27.5,31.8,0.1,3902
20220811,28.6,27.1,30.8,1.1,3902
20220812,28.6,27.7,30.4,0,3902
20220813,29,27.4,31,0,3902
20220814,29.1,27.7,31.4,0,3902
20220815,28.9,27.4,31.3,2,3902
20220816,28,26.3,30.1,10.9,3902
20220817,25.2,23.3,27.7,212.5,3902
20220818,26.4,23,28.5,0,3902
20220819,28.5,26,30.5,0,3902
20220820,27.8,26.5,30.5,0,3902
20220821,27.3,25,29.9,0,3902
20220822,27.4,25.3,30.2,0,3902
20220823,28.4,25.5,31.1,0,3902
20220824,27.4,23.9,30.2,7.2,3902
20220825,25.8,21.4,29.6,0,3902
20220826,24.9,22.2,27.4,0,3902
20220827,25.4,22.3,29.1,0,3902
20220828,25,21.4,28.1,0,3902
20220829,26.1,23.2,29.1,0,3902
20220830,27.9,26.3,31.1,0.4,3902
20220831,26.9,25.5,29.2,0,3902
20220901,25.3,23.8,27.2,0,3902
20220902,22.7,20.7,24.8,121,3902
20220903,25.1,23.9,26.8,18.2,3902
20220904,25.8,22.4,28.2,48.6,3902
20220905,26.2,24.6,28.1,108.1,3902
20220906,25,22.2,29.1,1.2,3902
20220907,24.6,20.6,28.6,0,3902
20220908,24.5,20.6,28.8,0,3902
20220909,23.9,19.8,27.6,0,3902
20220910,24.2,22.3,27.1,0,3902
20220911,24.9,22.5,28.1,0.3,3902
20220912,25.1,24.2,27,0,3902
20220913,24.5,23.4,25.7,27.7,3902
20220914,25.3,24.2,26.6,1,3902
20220915,25.7,25,28,0,3902
20220916,26.9,25.1,29.8,0,3902
20220917,26.8,23.7,31,0,3902
20220918,29.5,26.6,32.7,0,3902
20220919,28.7,24,34.8,0,3902
20220920,22.3,20.9,24.6,0,3902
20220921,21.1,19.8,24.1,0,3902
20220922,22.3,19.9,25.9,0,3902
20220923,22.7,19.4,25.8,0,3902
20220924,21.3,18.2,24.3,0,3902
20220925,22.1,19,25.7,0,3902
20220926,22.7,19.4,25.7,0,3902
20220927,23,20,27,0,3902
20220928,22.9,21.7,25.2,0,3902
20220929,22.7,20.2,26.6,0,3902
20220930,22.1,18.4,25.9,0,3902
20221001,22,17.8,25.8,0,5051
20221002,23.4,19.8,25.2,0,5051
20221003,25.6,24.3,27.9,0,5051
20221004,24.2,21.8,26.6,0.4,5051
20221005,21.3,17.8,24.1,0.1,5051
20221006,18.8,16.2,22.1,0.8,5051
20221007,17.9,15.5,21.1,0.7,5051
20221008,18.1,16,20.1,2.7,5051
20221009,18.6,16.9,20.2,7.1,5051
20221010,15.9,14.3,18.3,0,5051
20221011,16.8,13.7,21,0,5051
20221012,17.9,12.5,22,0,5051
20221013,19.9,18,23.1,0,5051
20221014,20.2,18.2,23.4,0,5051
20221015,20.5,16.8,24.5,0,5051
20221016,21.1,19.1,23.7,0,5051
20221017,19,14.3,23.6,0,5051
20221018,15.4,11.5,20.1,0,5646
20221019,15.8,11.5,20.2,0,5431
20221020,17.5,14.2,20.8,0,5068
20221021,20.1,16.3,23.6,0,5107
20221022,21.7,19.6,24.8,0,5051
20221023,19.3,15.9,23.2,0,5051
20221024,15.9,13,20.1,0,4953
20221025,14.9,11.5,18.3,0,5110
20221026,17.5,15.6,20.1,0,4999
20221027,17.5,14.7,21.5,0,4770
20221028,17.8,13,22.7,0,4721
20221029,18.7,17.2,22.2,0,5051
20221030,18.1,16.4,21.6,0,5051
20221031,17.8,15.8,21,0,4700
20221101,18,14.6,22.2,0,4696
20221102,17.3,13.3,21.8,0,4551
20221103,16.9,11.3,21,0,4290
20221104,15.7,13.2,18.4,0,4156
20221105,13.7,10.7,17.3,0,3402
20221106,13.7,10.8,17.9,0,3402
20221107,14.1,10,18.2,0,3174
20221108,16,11.5,21.1,0,3173
20221109,17.1,12.8,21,0,3164
20221110,19.3,15.8,22.6,1.9,3318
20221111,20.6,19.1,23.2,0,3303
20221112,21.1,19.6,22.6,18.9,3402
20221113,17.8,13.1,24.1,2.5,3402
20221114,15.1,12.8,18.6,0,3276
20221115,13.6,10.7,17,0,3284
20221116,14.4,9.4,18.9,0,3259
20221117,15.5,12.7,17.9,0,3091
20221118,17.2,15.8,20.2,0,3047
20221119,18.2,16.9,20.9,0,3402
20221120,16.2,15.1,17.8,6.7,3402
20221121,16.3,13.3,20.3,0,3146
20221122,16.3,13.9,17.8,0.5,3123
20221123,16.5,13.7,19.8,0,3124
20221124,15.4,12,20.1,0,3153
20221125,15.9,10.4,20.1,0,3153
20221126,16.3,13.1,20.7,0,3402
20221127,15.8,11.3,18.4,0,3402
20221128,20.7,17.4,23.3,41.1,3153
20221129,18,14.8,21.1,8.3,3099
20221130,8.3,5.2,14.8,0,3093
20221201,6,4.2,8.8,0,3152
20221202,7.3,4.6,10.7,0,3210
20221203,11.5,9.2,12.7,1.1,3210
20221204,12,9.8,13.7,0.2,3210
20221205,10,5.6,12.8,0,3121
20221206,8,4.2,12,0,3124
20221207,10.8,7.1,15.6,0,3138
20221208,10.7,8.1,14.2,0,3128
20221209,11,7.9,14.7,0,3125
20221210,12.5,8.8,16.9,0.4,3210
20221211,9.5,6.1,12.4,0,3210
20221212,9.8,5.8,14.3,0,3139
20221213,9.2,6,12.3,0,3135
20221214,4.5,2.8,7.3,0,3161
20221215,6.4,3,10.6,0,3282
20221216,9.2,6.8,11.8,0,3239
20221217,3.6,-0.8,7.8,4.3,3210
20221218,0.7,-1.8,3.4,7.5,3210
20221219,5.3,1.3,8.2,0,3216
20221220,8.5,3.6,12.1,0,3235
20221221,9.3,6.8,13,3.7,3253
20221222,2.9,-0.9,6.9,2.6,3213
20221223,0.8,-1.3,3.3,3.9,3229
20221224,3.6,0.1,7.5,0.6,3210
20221225,6.1,1.8,11.6,0,3210
20221226,6.8,3.6,11.6,0,3270
20221227,7.5,4.1,11.2,0,3284
20221228,6.7,4.3,11.3,0,3311
20221229,5.9,3.4,9.1,0,3322
20221230,5.9,2.7,10.1,0,3317
20221231,6.3,2.5,11.2,0,3210
20230101,8.2,3.6,12.7,0,3349
20230102,7.5,4.6,11.6,0,3384
20230103,6.1,3.4,10.1,0,3370
20230104,6.9,3.1,11.2,0,3357
20230105,7.9,4.1,13.1,0,3326
20230106,9.1,5.2,12.1,0,3314
20230107,8.4,6.4,12.4,0,3349
20230108,8.9,4.1,13.7,0,3349
20230109,11.8,8.5,16.9,0,3323
20230110,10.2,5.7,14.1,0,3334
20230111,10.7,7.2,15,0,3345
20230112,14.4,9.1,16.5,12.1,3337
20230113,16.6,15.4,17.8,45.7,3321
20230114,15.1,13.3,17.6,3.8,3349
20230115,9.6,6.1,13.4,2,3349
20230116,5.9,3.7,7.8,0,3308
20230117,5.9,3.5,8.5,0,3306
20230118,6.1,3.8,10,0,3298
20230119,6.8,5.3,9.7,0,3371
20230120,6.1,2.3,10.1,0,3367
20230121,3.9,1.8,7,0,3349
20230122,7.3,3,9.2,2.3,3349
20230123,9.1,6.1,13,0,3349
20230124,-2.1,-4.5,6.2,3.9,3349
20230125,-0.4,-4.4,3.7,0,3377
20230126,6.1,2.2,9.8,0,3347
20230127,2.3,-0.2,6.6,1.4,3343
20230128,2.2,-0.9,4.5,0,3349
20230129,5.6,3.4,7.8,0,3349
20230130,5.8,2.5,10.5,0,3416
20230131,8.2,2,12.5,0,3430
20230201,12.2,8.4,15.5,0,3459
20230202,8,5.5,10.1,0,3444
20230203,7.9,5.7,11,0,3469
20230204,7.4,4.8,11.6,0,3505
20230205,7.7,4.4,12.1,0,3505
20230206,8.9,6,11,2.7,3437
20230207,11.3,8.8,15.9,0.3,3512
20230208,10.8,6.5,16.1,0,3561
20230209,10.2,8.3,13.4,11.4,3561
20230210,11,7.8,15,5.1,3577
20230211,10.4,5.6,12.6,0,3505
20230212,11.5,10.3,13.2,16,3505
20230213,10,7.2,11.8,6.7,3529
20230214,8.4,5.9,11.9,0,3495
20230215,8.1,4.7,11.3,0,3500
20230216,8.9,6.8,12.3,0.4,3526
20230217,11.1,6.6,14.7,1,3455
20230218,14.4,13,16.1,3.2,3505
20230219,10.3,6,14.4,2.1,3505
20230220,6.5,2.3,12.5,0,3408
20230221,4.4,1,8.4,0,3441
20230222,8.9,5,11.7,2.2,3471
20230223,10.1,8.2,12.5,4.9,3525
20230224,10.5,7.3,14.8,3.6,3525
20230225,7,3.9,10.5,0,3505
20230226,6.9,2.3,11,0,3505
20230227,8.7,4,13.2,0,3597
20230228,11.9,7.2,15.2,0,3597
20230301,12,9.1,14.5,11.5,6998
20230302,7.2,4.9,10.5,0,3574
20230303,8.9,3.8,12.8,0,3574
20230304,11.1,7.2,15.7,0,6998
20230305,10.7,7.4,15.6,1.2,6998
20230306,11.6,7.2,16.2,0,6998
20230307,13.7,10,16.9,0,6998
20230308,15.3,11.2,18.6,0,7674
20230309,15.8,13.6,18,0,7924
20230310,14.1,10.1,18.4,0,7631
20230311,15.6,11.3,19,0,6998
20230312,14.1,7.2,18.5,2.6,6998
20230313,7.8,4.6,12.2,0,7845
20230314,11.5,6,15.4,0,7791
20230315,16.3,11.8,20.4,0,7912
20230316,14.2,12.4,17.1,0,7422
20230317,12.1,9.6,14.6,13.4,7366
20230318,12.9,10.2,16.7,0,6998
20230319,12.5,9.1,16.3,0,6998
20230320,13.3,9.2,15.6,0,7377
20230321,16,13.9,17.9,6.2,7325
20230322,17.2,15.9,18.7,3.7,7114
20230323,17.4,16.5,19.3,1.9,7144
20230324,14.7,12.6,16.8,11.4,7036
20230325,13.3,12.3,14.9,2.3,6998
20230326,13.8,10.9,17.6,0.2,6998
20230327,13,10.1,16.9,0,6941
20230328,13.9,9.4,18.2,0,6941
20230329,14.2,11,18.1,0,7356
